hex,reg_number,flag,lat,lng,alt,dir,speed,v_speed,squawk,flight_number,flight_icao,flight_iata,dep_icao,dep_iata,arr_icao,arr_iata,airline_icao,airline_iata,aircraft_icao,updated,status
406017,G-EZTN,UK,51.139755,-0.251127,525,258,344,4.2,5416,6587,EZY6587,U26587,EGKK,LGW,GCTS,TFS,EZY,U2,A320,1687168558,en-route
406133,G-EZFR,UK,51.874207,-0.376453,0,45,22,0,3037,59YH,EZY59YH,U22532,LSZH,ZRH,EGGW,LTN,EZY,U2,A319,1687168498,en-route
406229,G-EZTR,UK,37.547333,-2.085941,10972,49,907,0,5302,78PB,EZY78PB,U22268,LXGB,GIB,EGCC,MAN,EZY,U2,A320,1687168553,en-route
406250,G-EUYI,UK,51.102722,2.170839,9273,107,885,3.9,0570,658,BAW658,BA658,EGLL,LHR,LGZA,ZTH,BAW,BA,A320,1687168558,en-route
406319,G-EZFU,UK,55.907913,3.967146,11590,272,777,0,2237,58HN,EZY58HN,U22236,EKCH,CPH,EGCC,MAN,EZY,U2,A319,1687168558,en-route
406444,G-EZGG,UK,50.077103,19.780521,198,259,285,1.6,6167,69PE,EZY69PE,U22632,EPKK,KRK,EGGW,LTN,EZY,U2,A319,1687168556,en-route
406446,G-EZGI,UK,49.657879,2.165866,10363,323,848,0,5710,16WZ,EZY16WZ,U28304,LIMC,MXP,EGKK,LGW,EZY,U2,A319,1687168558,en-route
406532,G-EUYM,UK,51.464848,-0.482483,251,270,301,14,0536,536,BAW536,BA536,EGLL,LHR,LIRN,NAP,BAW,BA,A320,1687168558,en-route
406542,G-EZUI,UK,48.521667,-2.792147,10363,332,864,0,5366,94TE,EZY94TE,U22710,LEPA,PMI,EGGD,BRS,EZY,U2,A320,1687168556,en-route
406544,G-EZUK,UK,42.845352,20.761862,10668,133,879,0,4753,82RQ,EZY82RQ,U28651,EGKK,LGW,LCPH,PFO,EZY,U2,A320,1687168557,en-route
406673,G-EZUZ,UK,42.137222,-8.443696,10972,21,855,0,5251,16AF,EZY16AF,U23422,LPFR,FAO,EGGP,LPL,EZY,U2,A320,1687168555,en-route
406674,G-EUYN,UK,51.420639,0.016479,1607,26,390,-6.5,5645,30N,BAW30N,BA307,LFPG,CDG,EGLL,LHR,BAW,BA,A320,1687168557,en-route
406752,G-EZWA,UK,36.687515,-6.841221,9189,316,825,6.8,4675,9940,EZY9940,U29940,LXGB,GIB,EGGD,BRS,EZY,U2,A320,1687168557,en-route
406753,G-EZWB,UK,38.618179,22.045441,10157,321,737,2.6,2021,39YL,EZY39YL,U28182,LGAV,ATH,EGKK,LGW,EZY,U2,A320,1687168553,en-route
406755,G-EZWD,UK,48.698181,-2.267973,11277,155,759,0,5223,96ER,EZY96ER,U22723,EGGD,BRS,LEAL,ALC,EZY,U2,A320,1687168557,en-route
406774,G-MAOL,UK,51.500427,-1.527248,579,265,281,0,3712,1330,RRR1330,,,QKD,,,SLN,,A109,1687168557,en-route
406814,G-VGEM,UK,53.866333,-6.398908,10858,287,870,2.9,2267,75L,VIR75L,VS75,EGCC,MAN,KMCO,MCO,VIR,VS,A333,1687168557,en-route
406890,G-ZBJC,UK,44.949722,24.899038,12184,294,872,0,3255,260,BAW260,BA260,OPIS,ISB,EGLL,LHR,BAW,BA,B788,1687168558,en-route
406909,G-EZWH,UK,52.050018,11.576309,10972,287,731,0,3103,87RT,EZY87RT,U23314,EPKK,KRK,EGPH,EDI,EZY,U2,A320,1687168557,en-route
406948,G-STBH,UK,53.14032,-8.8509,10668,285,896,-0.3,1442,17A,BAW17A,BA175,EGLL,LHR,KJFK,JFK,BAW,BA,B77W,1687168556,en-route
407177,G-JZBJ,UK,44.221973,1.873437,11277,175,755,0,7706,56B,EXS56B,LS1529,EGSS,STN,LEPA,PMI,EXS,LS,B738,1687168555,en-route
407183,G-JZBG,UK,46.011383,14.805685,11277,134,888,0,4763,43MD,EXS43MD,LS749,EGPH,EDI,LGKR,CFU,EXS,LS,B738,1687168558,en-route
407279,G-DENY,GB,52.481094,3.697205,426,86,205,2,7000,,,,,,,,,,R44,1687168552,en-route
407386,G-PICU,UK,50.953892,-2.479324,449,75,246,-0.3,0020,10,HLE10,,,,,,HLE,,A169,1687168552,en-route
407463,G-TTNB,UK,50.966133,4.370956,10355,298,814,0,2561,903U,BAW903U,BA903,EDDF,FRA,EGLL,LHR,BAW,BA,A20N,1687168558,en-route
407510,G-WUKG,HU,41.438614,19.632696,2499,345,503,11.1,1366,4472,WUK4472,,LATI,TIA,EGGW,LTN,WZZ,W6*,A321,1687168555,en-route
407534,G-TTND,UK,49.336807,7.651472,11269,119,853,0,3446,6MK,BAW6MK,BA650,EGLL,LHR,LGMK,JMK,BAW,BA,A20N,1687168557,en-route
407568,G-UZHI,UK,47.505535,4.016841,11574,331,851,0,4064,86ML,EZY86ML,U22426,LFMN,NCE,EGGW,LTN,EZY,U2,A20N,1687168558,en-route
407569,G-UZHJ,UK,37.417896,-5.927423,9540,67,890,2,5244,28DF,EZY28DF,U22452,LPFR,FAO,EGGW,LTN,EZY,U2,A20N,1687168557,en-route
407574,G-EZRY,UK,51.031174,-3.384828,5455,187,633,6.5,5225,63WB,EZY63WB,U22703,EGGD,BRS,LEBL,BCN,EZY,U2,A320,1687168558,en-route
407575,G-EZRZ,UK,50.641663,0.274225,10431,140,755,-14.3,0530,95EV,EZY95EV,U23241,EGPH,EDI,LFPG,CDG,EZY,U2,A320,1687168558,en-route
407598,G-ZNTJ,UK,52.756485,-1.218338,5387,330,811,-5.2,6235,3B,BZE03B,,EGKB,BQH,EGGP,LPL,BZE,,LJ75,1687168558,en-route
407630,G-JZBR,UK,43.154858,19.535393,11277,138,872,0,5207,35AJ,EXS35AJ,LS1739,EGCC,MAN,LGSK,JSI,EXS,LS,B738,1687168554,en-route
407642,G-TUMD,DE,44.962154,10.401574,10972,322,822,0,1244,50W,TOM50W,BY6149,LIRN,NAP,EGGD,BRS,TUI,BY,B38M,1687168557,en-route
407667,G-UZMD,UK,40.827805,19.731384,10370,324,777,0,2060,49MW,EZY49MW,U28204,LGZA,ZTH,EGKK,LGW,EZY,U2,A21N,1687168555,en-route
407686,G-UZHR,UK,54.01799,-4.742327,9357,126,768,9.8,5441,82BV,EZY82BV,U237,EGAA,BFS,EGSS,STN,EZY,U2,A20N,1687168557,en-route
407701,G-OCAF,GB,52.192226,-1.78159,403,102,168,0.3,7000,,,,,,,,,,R44,1687168558,en-route
407739,G-TUMH,DE,43.342667,0.604759,10972,345,901,0,5353,7AX,TOM7AX,BY7167,LEIB,IBZ,EGBB,BHX,TUI,BY,B38M,1687168555,en-route
407757,G-OUEG,UK,51.871437,-0.389709,487,256,262,21.1,7722,2UG,VCG2UG,,EGGW,LTN,EGPH,EDI,VCG,,GLEX,1687168558,en-route
407793,G-UZLA,UK,48.291641,0.182965,11887,173,768,0,0503,94CZ,EZY94CZ,U23107,EGPF,GLA,LEAL,ALC,EZY,U2,A20N,1687168558,en-route
407795,G-UZLC,UK,37.423111,14.552466,1485,83,344,-0.3,0541,34RN,EZY34RN,U22491,EGGW,LTN,LICC,CTA,EZY,U2,A20N,1687168558,en-route
407796,G-UZLD,UK,50.896729,2.502285,10424,113,848,5.2,3471,87WR,EZY87WR,U28211,EGKK,LGW,LGKR,CFU,EZY,U2,A20N,1687168558,en-route
407797,G-UZLF,UK,38.333256,25.825155,11285,142,918,0,2253,91LT,EZY91LT,U22581,EGGW,LTN,LLBG,TLV,EZY,U2,A20N,1687168554,en-route
407838,G-UZMH,UK,35.410675,-11.935558,10668,216,737,0,2720,76CD,EZY76CD,U28033,EGKK,LGW,GCTS,TFS,EZY,U2,A21N,1687167498,en-route
407898,G-ZBLA,UK,43.887039,16.581434,12184,300,818,-0.3,7240,156,BAW156,BA156,OKBK,KWI,EGLL,LHR,BAW,BA,B78X,1687168555,en-route
407914,G-DRTZ,UK,52.005924,0.442749,929,259,325,-4.2,5373,15WT,EXS15WT,LS1458,LEGE,GRO,EGSS,STN,EXS,LS,B738,1687168557,en-route
407924,G-TAJB,TH,53.933533,-2.241054,601,235,214,-0.3,3645,45,HLL45,,,,,,HLL,,EC45,1687168558,en-route
407959,G-UZLK,UK,48.22934,-0.91933,11582,355,929,0,1067,21WG,EZY21WG,U22330,LEPA,PMI,EGGW,LTN,EZY,U2,A20N,1687168558,en-route
407983,G-LHXD,US,52.25853,-0.600815,487,223,200,0,7000,204,LFA204,,,QKT,EGMC,SEN,LFA,,DA42,1687168558,en-route
407986,G-SVAN,GB,51.124691,-1.708044,4236,11,422,4.9,0033,,,,,,,,,,C208,1687168558,en-route
407990,G-SADB,US,51.990982,-1.964199,914,247,238,-7.5,7000,3DB,SFY3DB,,EGBJ,GLO,EGFF,QKT,SFY,,DA42,1687168556,en-route
407995,G-STBP,UK,52.038048,-1.327776,5273,133,587,-6.2,6025,28F,BAW28F,BA280,KLAX,LAX,EGLL,LHR,BAW,BA,B77W,1687168558,en-route
424178,VP-CXS,SA,22.571915,49.376755,10363,276,894,0,6235,502,KNE502,XY502,OMDB,DXB,OEJN,JED,KNE,XY,A320,1687168551,en-route
424293,VP-BBR,AZ,41.445007,31.115028,12489,64,927,0,0731,76,AHY76,J276,LTFM,IST,UBBB,GYD,AHY,J2,B788,1687168558,en-route
440002,OE-LPA,AT,51.919373,6.932297,10363,304,859,0,3554,65,AUA65,OS65,LOWW,VIE,KORD,ORD,AUA,OS,B772,1687168558,en-route
440030,OE-IVB,UK,47.210129,-4.17968,10675,206,694,0,7504,84GC,EJU84GC,U28527,EGKK,LGW,LPPR,OPO,EZY,U2,A320,1687168557,en-route
440047,OE-ICW,UK,46.812836,8.43951,9296,162,801,-12.7,1000,69XT,EJU69XT,U23920,EKCH,CPH,LIMC,MXP,EZY,U2,A320,1687168558,en-route
440052,OE-LBS,AT,48.112289,16.581322,167,163,194,0,0000,3KE,AUA3KE,OS329,LOWW,VIE,ENTC,TOS,AUA,OS,A320,1687168557,en-route
440060,OE-LAE,AT,48.227829,16.669992,815,324,429,-2.3,1000,88,AUA88,OS88,KJFK,JFK,LOWW,VIE,AUA,OS,B763,1687168558,en-route
440081,OE-LPD,AT,47.739414,71.630295,10363,274,838,0.3,0147,52,AUA52,OS52,RJAA,NRT,LOWW,VIE,AUA,OS,B772,1687168552,en-route
440090,OE-IVL,UK,51.016983,-1.030933,3619,268,609,4.9,7506,86UD,EJU86UD,U28529,EGKK,LGW,LPFR,FAO,EZY,U2,A320,1687168558,en-route
440095,OE-IJK,UK,44.569565,5.002965,10782,146,827,-4.9,1000,52MX,EJU52MX,U24861,LFPO,ORY,LFMN,NCE,EZY,U2,A320,1687168556,en-route
440096,OE-IVR,UK,48.413132,3.883385,5791,322,713,-10.4,1000,95GX,EJU95GX,U24570,LICC,CTA,LFPG,CDG,EZY,U2,A320,1687168557,en-route
440128,OE-IJZ,UK,50.501312,-1.922236,8831,208,698,5.5,1430,67DE,EJU67DE,U28513,EGKK,LGW,LPPT,LIS,EZY,U2,A320,1687168557,en-route
440132,OE-LQI,UK,51.149784,-0.19825,0,78,40,0,7347,45DR,EJU45DR,U28675,EHAM,AMS,EGKK,LGW,EZY,U2,A319,1687168557,en-route
440171,OE-LQW,UK,41.547134,-6.665455,11277,199,737,0,2372,12YH,EJU12YH,U24761,LFRS,NTE,LPFR,FAO,EZY,U2,A319,1687168558,en-route
440175,OE-IJO,UK,37.267181,-11.184257,10972,45,926,0,4416,76TR,EJU76TR,U27622,LPMA,FNC,LPPT,LIS,EZY,U2,A320,1687168558,en-route
440179,OE-LQJ,UK,45.830795,5.869446,9136,43,757,0.3,1000,48CB,EJU48CB,U24961,LFBO,TLS,,BSL,EZY,U2,A319,1687168558,en-route
440181,OE-LQG,UK,47.597866,7.526596,0,154,25,0,0233,97KT,EJU97KT,U24083,LIPZ,VCE,,BSL,EZY,U2,A319,1687168558,en-route
440185,OE-IJI,UK,44.1026,2.392145,10370,294,764,-0.3,1000,578E,EJU578E,U21617,LFMN,NCE,LFBD,BOD,EZY,U2,A320,1687168555,en-route
440195,OE-IZG,UK,36.936356,-4.808856,1844,218,412,0,5722,76LC,EJU76LC,U27024,LSGG,GVA,LEMG,AGP,EZY,U2,A320,1687168555,en-route
440209,OE-IZH,UK,42.371887,13.086777,10668,136,851,-0.7,1000,53JB,EJU53JB,U24184,LFPO,ORY,LIRN,NAP,EZY,U2,A320,1687168557,en-route
440219,OE-IZJ,UK,41.751305,-5.466337,11879,247,768,-4.9,5772,84ZM,EJU84ZM,U27736,LSGG,GVA,LPPR,OPO,EZY,U2,A320,1687168555,en-route
440237,OE-INF,UK,43.910339,11.100599,10774,296,783,-4.6,1000,14HD,EJU14HD,U23518,LIBR,BDS,LIMC,MXP,EZY,U2,A320,1687168557,en-route
440352,OE-IJV,UK,43.416733,4.618026,7879,109,809,-5.2,1000,769N,EJU769N,U21618,LFBD,BOD,LFMN,NCE,EZY,U2,A320,1687168552,en-route
440367,OE-CRL,AT,46.45491,13.300558,2827,121,229,-0.7,7000,,,,,,,,,,EUPA,1687168557,en-route
440484,OE-LKC,UK,47.395252,8.336229,11155,182,768,-4.6,0511,46FH,EJU46FH,U23836,EGCC,MAN,LIMC,MXP,EZY,U2,A319,1687168557,en-route
440589,OE-LQM,UK,45.77924,1.35997,10668,169,755,-0.3,7703,72FC,EJU72FC,U27195,EGKK,LGW,LEBL,BCN,EZY,U2,A319,1687168556,en-route
440609,OE-LZF,AT,40.330204,22.985645,899,107,431,0,7134,8WG,AUA8WG,OS809,LOWW,VIE,LGTS,SKG,AUA,OS,A320,1687168551,en-route
440610,OE-ISD,UK,45.641647,10.02958,7284,273,653,-4.6,2014,42LX,EJU42LX,U23664,LGMK,JMK,LIMC,MXP,EZY,U2,A21N,1687168558,en-route
440611,OE-ISB,UK,40.944695,-0.523474,10675,251,750,0.3,6774,49ZB,EJU49ZB,U26732,LFMN,NCE,LPPT,LIS,EZY,U2,A21N,1687168554,en-route
440612,OE-ISE,UK,39.931412,-3.244263,10675,273,757,-0.3,0467,49CP,EJU49CP,U26738,LEPA,PMI,LPPT,LIS,EZY,U2,A21N,1687168556,en-route
440614,OE-ISC,UK,28.045361,-16.579517,0,329,11,0,4034,86FC,EJU86FC,U23733,LIMC,MXP,GCTS,TFS,EZY,U2,A21N,1687168552,en-route
440630,OE-IJL,UK,43.495422,-5.943476,11269,216,727,0,3507,34EL,EJU34EL,U27774,ELLX,LUX,LPPR,OPO,EZY,U2,A320,1687168555,en-route
440631,OE-LQB,UK,43.637981,1.360101,0,320,20,0,2336,18DG,EJU18DG,U24943,LFBO,TLS,LEPA,PMI,EZY,U2,A319,1687168558,en-route
440659,OE-FVI,AT,47.178177,16.905144,2720,346,296,0,4207,,,,,QEW,LHSM,SOB,,,DA42,1687168556,en-route
440665,OE-LBI,AT,46.868839,17.755808,7818,138,855,5.5,7106,863C,AUA863C,OS863,LOWW,VIE,HECA,CAI,AUA,OS,A320,1687168558,en-route
440666,OE-LBJ,AT,39.72805,-0.150085,10683,227,764,0,6337,385,AUA385,OS385,LOWW,VIE,LEMG,AGP,AUA,OS,A320,1687168555,en-route
440669,OE-LBM,AT,48.253326,14.792739,7917,282,785,13.7,1000,209N,AUA209N,OS209,LOWW,VIE,EDDF,FRA,AUA,OS,A320,1687168557,en-route
440713,OE-IJE,UK,47.643494,7.212524,10660,146,787,0,1000,51BV,EJU51BV,U24829,LFPO,ORY,LIML,LIN,EZY,U2,A320,1687168558,en-route
440735,OE-LQS,UK,45.468082,12.456553,2880,290,427,16.6,0232,18WL,EJU18WL,U24009,LIPZ,VCE,LFPO,ORY,EZY,U2,A319,1687168557,en-route
440807,OE-FLA,AT,46.153976,11.380563,7299,353,720,-6.2,1000,7,FTY7,,LIRN,NAP,LOWI,INN,FTY,,C25A,1687168557,en-route
440820,OE-LWD,AT,48.114304,16.568773,0,115,25,0,0000,7AD,AUA7AD,OS753,LOWW,VIE,LDZD,ZAD,AUA,OS,E195,1687168550,en-route
440822,OE-LWF,AT,49.727753,11.620937,10972,310,761,0.3,1103,4MA,AUA4MA,OS463,LOWW,VIE,EGCC,MAN,AUA,OS,E195,1687168558,en-route
440825,OE-LWI,AT,45.556778,16.90414,10972,333,770,0,7120,76W,AUA76W,OS726,LYTV,TIV,LOWW,VIE,AUA,OS,E195,1687168557,en-route
440827,OE-LWK,AT,48.175278,16.373924,853,119,357,-5.5,1000,47G,AUA47G,OS472,,BSL,LOWW,VIE,AUA,OS,E195,1687168558,en-route
440828,OE-LWL,AT,46.466721,15.996027,6713,359,681,7.2,1000,684A,AUA684A,OS684,LDZA,ZAG,LOWW,VIE,AUA,OS,E195,1687168558,en-route
440833,OE-IJN,UK,41.26395,-8.685379,106,168,240,0,2317,53PD,EJU53PD,U27714,LFBD,BOD,LPPR,OPO,EZY,U2,A320,1687168440,en-route
440866,OE-FDT,AT,48.696995,9.259523,411,255,188,-2.9,2777,600E,GAC600E,,LIML,LIN,EDDS,STR,GAC,,C510,1687168554,en-route
448463,OO-ACC,BE,43.853806,1.211115,10972,354,800,0,5370,,,,LEBL,BCN,EBKT,KJK,BNJ,,C25A,1687168555,en-route
452033,LZ-LAG,BG,47.759628,16.10733,7985,291,764,-4.9,2024,8139,BUC8139,H68139,LGRP,RHO,LOWL,LNZ,BUC,H6,A320,1687168557,en-route
452037,LZ-LAE,BG,48.230118,13.493746,10835,113,868,4.9,7661,1130,BUC1130,H61130,EDDS,STR,LBWN,VAR,BUC,H6,A320,1687168557,en-route
452082,LZ-EAB,BG,49.557587,20.872938,10660,159,829,1.3,1351,4013,ENT4013,E44013,EPPO,POZ,LTAI,AYT,EAF,E4,A320,1687168557,en-route
452086,LZ-BHL,BG,36.054474,13.571205,10660,48,864,0,6160,4020,BGH4020,8H4020,DTTJ,DJE,LWSK,SKP,BGH,8H,A320,1687168557,en-route
452087,LZ-BHM,BG,52.102341,14.552307,5044,125,746,9.4,7622,446,UBD446,UD446,EDDB,BER,ORER,EBL,BGH,UD,A320,1687168558,en-route
452126,LZ-LAK,DE,45.34845,8.568224,10370,22,903,0,1000,7DW,CFG7DW,DE1505,LEPA,PMI,EDDF,FRA,CFG,DE,A320,1687168557,en-route
458661,OY-ASA,DK,50.374687,17.821531,9441,162,900,1,2231,661,CAT661,,ENGM,OSL,LCLK,LCA,CAT,,B734,1687168557,en-route
458664,OY-ASD,DK,40.709015,29.813721,11582,336,811,0,3205,330,CAT330,,LTAI,AYT,EKBI,BLL,CAT,,B738,1687168556,en-route
468151,337,GR,38.095512,23.774893,304,26,129,-6.8,7000,,,,,,,,HAF,SI,SIRA,1687168552,en-route
469596,SX-ELV,GR,37.937012,23.95327,0,219,40,0,7451,260,SEH260,GQ260,LGAV,ATH,LGKF,EFL,SEH,GQ,AT76,1687168558,en-route
471843,HA-JEX,HU,39.377934,1.56842,11582,87,896,0.3,5326,200,VTB200,,LEMD,MAD,LGKR,CFU,JSH,,C650,1687168554,en-route
473444,HA-TUQ,HU,47.963058,21.690514,274,2,142,5.2,7000,,,,,QEY,,,,,P28A,1687168496,en-route
478741,LN-DYK,NO,50.032883,12.728528,10721,9,816,7.5,6457,57GW,NOZ57GW,DY1157,EDDM,MUC,ENGM,OSL,NOZ,DY,B738,1687168558,en-route
479301,LN-WEC,NO,63.275665,8.846521,12192,210,790,-0.3,2560,1H,WIF1H,WF623,ENTC,TOS,ENBR,BGO,WIF,WF,E290,1687168555,en-route
480449,D-603,DE,51.199314,5.567627,914,99,250,0,2144,,,,,,,,,,H47,1687168556,en-route
484134,PH-HZD,NL,46.469978,0.7836,11582,354,877,0,5543,9010,TRA9010,HV9010,LEIB,IBZ,EBBR,BRU,TRA,HV,B738,1687168558,en-route
484161,PH-BXH,NL,58.19677,15.145386,11460,223,833,5.9,0734,92V,KLM92V,KL1108,ESSA,ARN,EHAM,AMS,KLM,KL,B738,1687168558,en-route
484162,PH-BXI,NL,47.35318,19.18055,3429,290,598,5.2,1000,54R,KLM54R,KL1974,LHBP,BUD,EHAM,AMS,KLM,KL,B738,1687168559,en-route
484163,PH-BXK,NL,52.521305,3.972499,2987,76,627,-5.9,6257,1008,KLM1008,KL1008,EGLL,LHR,EHAM,AMS,KLM,KL,B738,1687168558,en-route
484165,PH-BXM,NL,52.830231,2.043991,9029,96,837,-5.2,6343,66A,KLM66A,KL1278,EGPH,EDI,EHAM,AMS,KLM,KL,B738,1687168558,en-route
484368,PH-BQA,NL,51.465267,-1.452103,11277,70,972,0,5212,755,KLM755,KL755,SEGU,GYE,EHAM,AMS,KLM,KL,B772,1687168558,en-route
484371,PH-BQK,NL,40.897816,-9.952802,11582,46,963,0,1162,706,KLM706,KL706,SBGL,GIG,EHAM,AMS,KLM,KL,B772,1687168552,en-route
484556,PH-BXY,NL,48.350235,11.781939,0,357,3,0,1000,48V,KLM48V,KL1794,EDDM,MUC,EHAM,AMS,KLM,KL,B738,1687168549,landed
484557,PH-BXZ,NL,42.789841,11.816051,7688,341,835,8.1,1000,58X,KLM58X,KL1598,LIRF,FCO,EHAM,AMS,KLM,KL,B738,1687168556,en-route
484560,PH-BVC,NL,26.670589,65.639893,9753,317,948,0,0741,876,KLM876,KL876,VTBS,BKK,EHAM,AMS,KLM,KL,B77W,1687168487,en-route
484561,PH-BVD,NL,43.596542,3.955525,9448,137,927,0,0155,119,KLM119,KL597,EHAM,AMS,FACT,CPT,KLM,KL,B77W,1687168558,en-route
484811,PH-DKM,NL,51.648685,4.605637,335,34,159,-2.3,7000,,,,,QHS,,,,,C152,1687168557,en-route
484966,PH-BGG,NL,48.260891,1.070372,11582,17,868,0,1000,20H,KLM20H,KL1700,LEMD,MAD,EHAM,AMS,KLM,KL,B737,1687168557,en-route
485000,PH-BVK,NL,45.580673,-51.688663,11277,69,1040,0,2422,258,KLM258,KL686,MMMX,MEX,EHAM,AMS,KLM,KL,B77W,1687168544,en-route
485061,PH-HSJ,NL,45.239185,17.258852,11582,325,763,0,5531,6464,TRA6464,HV6464,LGMK,JMK,EHAM,AMS,TRA,HV,B738,1687168558,en-route
485084,PH-EXB,NL,45.042114,11.413225,8580,356,850,4.9,1000,76B,KLM76B,KL1640,LIRQ,FLR,EHAM,AMS,KLM,KL,E190,1687168558,en-route
485086,PH-EXD,NL,52.874031,6.184361,5829,227,566,-8.5,3511,74B,KLM74B,KL1166,EFHK,HEL,EHAM,AMS,KLM,KL,E190,1687168558,en-route
485123,PH-HSM,NL,40.913498,19.849121,10972,331,764,0,2075,5724,TRA5724,HV5724,LGIR,HER,EHAM,AMS,TRA,HV,B738,1687168555,en-route
485207,PH-EXF,NL,52.480682,4.722595,716,183,333,-5.2,1157,1542,KLM1542,KL1542,EGNM,LBA,EHAM,AMS,KLM,KL,E190,1687168557,en-route
485209,PH-HXA,NL,47.859753,14.384484,11582,324,775,0,2047,1574,TRA1574,HV1574,LGIR,HER,EHAM,AMS,TRA,HV,B738,1687168557,en-route
485324,PH-4N3,AU,52.599327,5.746556,464,300,157,1.3,7000,,,,EHLE,LEY,,,SFZ,PH,PRIM,1687168558,en-route
485341,PH-BHG,NL,13.476873,119.605164,8839,52,942,-1.6,2133,805,KLM805,KL805,WMKK,KUL,RPLL,MNL,KLM,KL,B789,1687168551,en-route
485342,PH-BHH,NL,35.951084,133.597015,13106,268,820,-0.3,3246,862,KLM862,KL862,RJAA,NRT,RKSI,ICN,KLM,KL,B789,1687168556,en-route
485538,PH-FVR,NL,51.956764,4.130938,449,250,272,0,7000,,,,EHRD,RTM,,,,,TWEN,1687168558,en-route
485567,PH-CFR,NL,45.827515,7.111382,6576,302,811,-8.5,1000,,,,LIRS,GRS,LSGG,GVA,,,F2TH,1687168556,en-route
485609,PH-4Q1,AU,52.598816,5.747733,-304,287,200,0,7000,,,,EHLE,LEY,,,SFZ,PH,PRIM,1687168558,en-route
486363,PH-HLC,NL,51.35643,3.33313,381,280,227,-0.3,7000,,,,EHLE,LEY,,,,,DA40,1687168556,en-route
486444,PH-SKP,NL,40.263405,-6.106775,9448,220,472,0,2140,,,,SDPW,QHB,LPFR,FAO,,,TBM9,1687168558,en-route
486480,PH-MKP,NL,48.805206,8.105023,297,212,203,-3.9,7020,,,,,QHT,,,,,DA40,1687168523,en-route
486492,PH-NXI,NL,52.048508,5.50087,5158,110,738,13.7,1000,11G,KLM11G,KL1583,EHAM,AMS,LIPE,BLQ,KLM,KL,E295,1687168558,en-route
486493,PH-NXJ,NL,43.592865,1.405792,792,140,270,7.2,1000,1302,KLM1302,KL1302,LFBO,TLS,EHAM,AMS,KLM,KL,E295,1687168555,en-route
486520,PH-KEK,NL,47.580112,7.663246,12496,123,800,0,0657,,,,LFPB,LBG,LGMK,JMK,,,C56X,1687168558,en-route
488864,SP-CLE,PL,51.058121,23.448639,449,276,183,-0.3,7000,,,,,,,,,,P06T,1687168551,en-route
488910,SP-CIR,PL,51.607819,19.522928,784,335,251,-2.9,5147,,,,LJPZ,POW,,,,,SR22,1687168541,en-route
488990,SP-CMR,PL,47.746582,10.350975,7071,261,485,-4.9,1000,,,,EPKK,KRK,LSZH,ZRH,,,PC12,1687168557,en-route
489009,SP-EAK,PL,51.211487,-0.602615,6537,143,635,17.6,2065,53P,SAH53P,,EGWU,NHT,LFMV,AVN,SAH,,BE40,1687168558,en-route
489220,SP-ESA,PL,40.170685,24.889404,11277,157,900,0,6767,38RA,ENT38RA,,EPWA,WAW,LGRP,RHO,ENT,E4*,B738,1687168557,en-route
489222,SP-ESC,PL,44.063919,25.476784,11582,317,755,0,5371,5112,ENT5112,E45112,LTAI,AYT,EPWR,WRO,ENT,E4,B738,1687168558,en-route
489225,SP-ESF,PL,45.997421,6.718408,10972,321,788,0,1000,79RT,ENT79RT,,LICJ,PMO,LFPG,CDG,ENT,E4*,B738,1687168558,en-route
489228,SP-ESI,PL,33.122635,-10.038098,11277,218,757,0,4024,79DT,ENT79DT,,EPPO,POZ,GCFV,FUE,ENT,E4*,B738,1687168381,en-route
489789,SP-LDI,PL,52.011654,19.739685,5875,95,738,-11.4,1000,252,LOT252,LO252,ELLX,LUX,EPWA,WAW,LOT,LO,E170,1687168554,en-route
491186,CS-DLF,PT,48.861694,2.101063,1371,37,394,-5.5,5770,768A,NJE768A,,LIPZ,VCE,LFPB,LBG,NJE,,F2TH,1687168556,en-route
491306,CS-DXF,PT,52.222961,-1.455917,12192,133,753,-0.3,2061,903M,NJE903M,,EIDW,DUB,LSZH,ZRH,NJE,,C56X,1687168557,en-route
491307,CS-DXG,PT,47.903137,7.096041,10058,117,774,0,1000,7EA,NJE7EA,,LFPB,LBG,LIML,LIN,NJE,,C56X,1687168557,en-route
491314,CS-DXT,PT,36.702576,-8.939266,12496,251,644,0,2663,590B,NJE590B,,LEMG,AGP,GCLA,SPC,NJE,,C56X,1687168558,en-route
493281,CS-LTA,PT,47.453384,8.57222,403,90,1,0,2000,75P,NJE075P,,LSZH,ZRH,,,NJE,,C68A,1687168554,landed
493285,CS-LTE,PT,51.623127,2.618561,7360,302,755,-4.9,3122,601H,NJE601H,,LIRN,NAP,EGGW,LTN,NJE,,C68A,1687168558,en-route
493290,CS-LTP,PT,56.392494,19.840279,12496,80,805,0,1746,862K,NJE862K,,EBBR,BRU,EVRA,RIX,NJE,,C68A,1687168553,en-route
493292,CS-LTR,PT,54.208237,11.646606,13106,20,770,0,3003,144Q,NJE144Q,,LSZH,ZRH,EFKK,KOK,NJE,,C68A,1687168558,en-route
493294,CS-LTT,PT,48.689171,3.265903,2133,313,520,0,1000,186R,NJE186R,,LFMD,CEQ,LFPB,LBG,NJE,,C68A,1687168557,en-route
493296,CS-LTV,PT,43.768555,18.332781,13106,328,737,0,2031,473U,NJE473U,,LGMK,JMK,EDLW,DTM,NJE,,C68A,1687168556,en-route
