hex,reg_number,flag,lat,lng,alt,dir,speed,v_speed,squawk,flight_number,flight_icao,flight_iata,dep_icao,dep_iata,arr_icao,arr_iata,airline_icao,airline_iata,aircraft_icao,updated,status
A74D68,N57PU,CA,34.057571,-118.269836,335,33,198,-0.3,0202,,,,KFUL,FUL,,,NRL,N5,DA40,1686815256,en-route
A74ECC,N570DZ,US,48.801128,1.851991,6377,270,768,7.5,0651,83,DAL83,DL83,LFPG,CDG,KATL,ATL,DAL,DL,A359,1686815256,en-route
A75103,N57016,US,52.631264,-6.092861,10393,289,863,2.9,4236,883,UAL883,UA883,EGLL,LHR,KEWR,EWR,UAL,UA,B772,1686815256,en-route
A75283,N571DZ,US,8.283831,-79.576866,11887,182,920,0,7151,151,DAL151,DL151,KATL,ATL,SPJC,LIM,DAL,DL,A359,1686815254,en-route
A7598C,N57299,US,39.955078,-88.213501,11277,74,874,0,7321,1390,UAL1390,UA1390,KLAS,LAS,KEWR,EWR,UAL,UA,B38M,1686815256,en-route
A75A10,N573FE,US,61.18856,-150.002213,0,140,1,0,6605,29,FDX29,FX29,PANC,ANC,PANC,ANC,FDX,FX,MD11,1686815252,landed
A75B5E,N573UP,US,22.793976,110.45285,10698,83,892,0,7061,67,UPS67,5X67,VVNB,HAN,VHHH,HKG,UPS,5X,B744,1686815238,en-route
A75DA8,N574DZ,US,53.425243,-6.243138,0,123,9,0,3606,176,DAL176,DL176,KATL,ATL,EIDW,DUB,DAL,DL,A359,1686815172,en-route
A75DC7,N574FE,US,14.41774,121.971901,10988,225,972,-0.3,6003,5311,FDX5311,FX5311,RJAA,NRT,WSSS,SIN,FDX,FX,MD11,1686815253,en-route
A75F15,N574UP,US,61.19994,-150.01236,0,337,1,0,7206,197,UPS197,5X197,PANC,ANC,KSDF,SDF,UPS,5X,B744,1686815257,landed
A762CC,N575UP,US,38.404526,-84.887474,8328,65,933,17.2,4022,1190,UPS1190,5X1190,KSDF,SDF,KPHL,PHL,UPS,5X,B744,1686815255,en-route
A762D3,N575UW,US,38.362305,-97.665833,10058,100,879,0,3306,2373,AAL2373,AA2373,KSFO,SFO,KCLT,CLT,AAL,AA,A321,1686815256,en-route
A76535,N576FE,US,61.166107,-150.492584,2446,280,588,14.3,5740,159,FDX159,FX159,PANC,ANC,ZGGG,CAN,FDX,FX,MD11,1686815252,en-route
A7668A,N576UW,US,38.17662,-88.936607,9448,104,872,0,1446,1440,AAL1440,AA1440,KDEN,DEN,KCLT,CLT,AAL,AA,A321,1686815255,en-route
A76F87,N57870,US,35.900063,-115.220924,9448,48,890,0,7255,2339,UAL2339,UA2339,KLAX,LAX,KORD,ORD,UAL,UA,B753,1686815253,en-route
A76FE9,N579AS,US,48.438862,-98.709625,10363,306,855,0,3105,185,ASA185,AS185,KORD,ORD,PANC,ANC,ASA,AS,B738,1686815256,en-route
A777B8,N580UP,US,59.087311,-164.762253,10058,72,900,0,7413,6109,UPS6109,5X6109,RJAA,NRT,PANC,ANC,UPS,5X,B744,1686815199,en-route
A77E97,N582NW,US,35.170216,-103.75145,10668,87,1005,0,6754,899,DAL899,DL899,KLAX,LAX,KATL,ATL,DAL,DL,B753,1686815255,en-route
A78669,N584SW,US,41.0858,-87.113647,8229,65,548,-0.3,0754,584,BYA584,,KELP,ELP,KYIP,YIP,BYA,,E120,1686815255,en-route
A78E09,N586UW,US,30.823168,-96.715172,10675,104,1000,0,0714,2669,AAL2669,AA2669,KPHX,PHX,KTPA,TPA,AAL,AA,A321,1686815257,en-route
A791C0,N587UW,US,36.326714,-104.974716,10652,63,985,0,6736,1244,AAL1244,AA1244,KSAN,SAN,KORD,ORD,AAL,AA,A321,1686815255,en-route
A793B1,N588AS,US,61.173119,-149.990601,0,253,25,0,3425,198,ASA198,AS198,PANC,ANC,KPDX,PDX,ASA,AS,B738,1686815255,en-route
A798B9,N589QD,US,34.66531,-91.691437,6400,67,561,-0.3,0551,641,LBQ641,,KDAL,DAL,OITZ,QQN,LBQ,,PC12,1686815249,en-route
A7A25F,N591NW,US,44.344406,-105.529243,10363,298,850,0,7166,903,DAL903,DL903,KATL,ATL,KSEA,SEA,DAL,DL,B753,1686815252,en-route
A7A2D9,N591TT,CA,38.873306,-104.409424,2903,315,211,0.3,1200,,,,,,,,NRL,N5,VL3,1686815255,en-route
A7A557,N592FE,US,21.392151,-154.282639,11277,86,961,0,2405,1814,FDX1814,FX1814,PHNL,HNL,KLAX,LAX,FDX,FX,MD11,1686815245,en-route
A7A616,N592NW,US,46.814987,-117.518608,10058,105,866,0,3501,738,DAL738,DL738,KSEA,SEA,KATL,ATL,DAL,DL,B753,1686815252,en-route
A7A690,N592TT,CA,38.976978,-104.302917,2613,320,216,0,1200,,,,,,,,NRL,N5,VL3,1686815252,en-route
A7B779,N597AS,US,45.532516,-119.362267,11277,121,913,-0.3,3544,424,ASA424,AS424,KSEA,SEA,KAUS,AUS,ASA,AS,B738,1686815254,en-route
A7B832,N597JB,US,35.247444,-88.988205,10668,103,979,-0.3,6762,2218,JBU2218,B62218,KLAX,LAX,KCHS,CHS,JBU,B6,A320,1686815256,en-route
A7D2E6,N603FE,US,39.707714,-86.292908,0,225,25,0,0000,1700,FDX1700,FX1700,KIND,IND,KEWR,EWR,FDX,FX,MD11,1686815255,en-route
A7D6A8,N604FR,US,40.796425,-88.567093,10058,90,883,0,1436,516,FFT516,F9516,KDEN,DEN,KPHL,PHL,FFT,F9,A21N,1686815255,en-route
A7DBA2,N605UP,US,39.421085,-82.170166,10668,69,959,0,6775,223,UPS223,5X223,KSDF,SDF,EDDK,CGN,UPS,5X,B748,1686815254,en-route
A7E20A,N607JB,US,40.645317,-73.77507,0,271,1,0,2000,,,,KJFK,JFK,,,JBU,B6*,A320,1686815255,landed
A7E310,N607UP,US,23.078476,112.446968,5471,102,670,-7.5,0556,76,UPS76,5X76,OMDB,DXB,ZGSZ,SZX,UPS,5X,B748,1686815250,en-route
A7E5C1,N608JB,US,19.391693,-69.732872,4023,180,764,-5.9,1706,509,JBU509,B6509,KJFK,JFK,MDSD,SDQ,JBU,B6,A320,1686815256,en-route
A7EEB2,N61ZP,NA,43.902191,6.511443,4572,130,374,0,1000,,,,LFLP,NCY,LFKF,FSC,NMD,N6,SR22,1686815252,en-route
A7F3AB,N611NK,US,38.536285,-97.627434,10675,70,874,0.3,7337,2323,NKS2323,NK2323,KLAX,LAX,KEWR,EWR,NKS,NK,A320,1686815255,en-route
A7F445,N611UP,US,38.242126,-85.999283,3329,312,590,5.9,4006,64,UPS64,5X64,KSDF,SDF,PANC,ANC,UPS,5X,B748,1686815254,en-route
A80595,N616FR,US,31.947922,-91.329674,10058,104,981,0,7251,1150,FFT1150,F91150,KONT,ONT,KMCO,MCO,FFT,F9,A21N,1686815254,en-route
A8063E,N616NK,US,35.79451,-112.884293,9593,100,853,7.2,7251,415,NKS415,NK415,KLAS,LAS,KBNA,BNA,NKS,NK,A320,1686815253,en-route
A806D8,N616UP,US,17.233126,85.031532,9753,284,974,0,5357,3,UPS3,5X3,VHHH,HKG,OMDB,DXB,UPS,5X,B748,1686814345,en-route
A80DAC,N618NK,US,34.260132,-116.86129,8290,245,807,-10.4,6225,1024,NKS1024,NK1024,KORD,ORD,KLAX,LAX,NKS,NK,A320,1686815256,en-route
A8164D,N620AR,,50.308537,4.082237,3345,337,279,-6.2,7070,,,,,,,,,,C212,1686815108,en-route
A81A73,N621FB,NA,33.489307,-112.150681,601,264,109,0.3,0400,,,,KDVT,DVT,,,NMD,N6,AS50,1686815252,en-route
A81ABE,N621JB,US,37.803726,-89.020058,10668,82,859,0,0740,66,JBU66,B666,KABQ,ABQ,KJFK,JFK,JBU,B6,A320,1686815255,en-route
A825E3,N624JB,US,37.61338,-122.385483,0,334,3,0,6771,536,JBU536,B6536,KLAX,LAX,KSFO,SFO,JBU,B6,A320,1686815246,landed
A828E1,N625AS,US,49.596848,-125.413017,11582,323,683,0,6601,7095,ASA7095,AS7095,KSEA,SEA,PANC,ANC,ASA,AS,B737,1686815256,en-route
A83108,N627JB,US,34.002411,-118.399605,2697,280,485,-6.8,2641,131,JBU131,B6131,KMCO,MCO,KLAX,LAX,JBU,B6,A320,1686815256,en-route
A8352B,N628NK,US,20.157724,-68.029091,10751,309,827,5.9,4524,539,NKS539,NK539,TJSJ,SJU,KTPA,TPA,NKS,NK,A320,1686815256,en-route
A83787,N62889,US,36.141808,-109.06601,10066,48,872,-0.3,0752,759,UAL759,UA759,KPHX,PHX,KORD,ORD,UAL,UA,B739,1686815253,en-route
A83E86,N630JB,US,20.569431,-81.281952,10972,1,816,0,5524,2850,JBU2850,B62850,SEQM,UIO,KFLL,FLL,JBU,B6,A320,1686815252,en-route
A845F4,N632JB,US,40.681362,-74.187553,0,40,1,0,2000,104,JBU104,B6104,KEWR,EWR,,,JBU,B6,A320,1686814710,landed
A84E0C,N634QX,US,63.571457,-148.824203,7856,14,820,-11.7,5206,2003,QXE2003,AS2003,PANC,ANC,PAFA,FAI,ASA,AS,E75L,1686814652,en-route
A85E2B,N63820,US,39.923992,-87.816528,10668,95,920,0,1414,1216,UAL1216,UA1216,KDEN,DEN,KPHL,PHL,UAL,UA,B739,1686815254,en-route
A8658C,N640DF,NA,38.284332,-98.260841,6713,249,453,0,4634,,,,KMCI,MCI,,,NMD,N6,BE9L,1686815255,en-route
A86E6C,N642UA,US,16.437378,-82.174217,10972,314,831,-0.3,3477,128,UAL128,UA128,SBGL,GIG,KIAH,IAH,UAL,UA,B763,1686814822,en-route
A875DA,N644UA,US,55.064529,-2.835765,10668,104,851,0.3,5214,102,UAL102,UA102,KIAH,IAH,EDDM,MUC,UAL,UA,B763,1686815259,en-route
A87904,N645NK,US,15.520283,-83.898766,11574,16,848,0,4635,1756,NKS1756,NK1756,MROC,SJO,KFLL,FLL,NKS,NK,A320,1686815248,en-route
A885F4,N64844,US,36.965221,-99.113098,10668,75,929,0,2604,2330,UAL2330,UA2330,KPHX,PHX,KEWR,EWR,UAL,UA,B739,1686815254,en-route
A88752,N649GT,US,51.580532,0.244522,9753,277,833,0,4131,8121,GTI8121,5Y8121,EDFH,HHN,KBWI,BWI,GTI,5Y,B763,1686815257,en-route
A8913B,N651JB,US,40.646225,-73.775269,0,216,11,0,3621,651,JBU651,MX651,KJFK,JFK,,,JBU,MX,A320,1686815255,en-route
A891A7,N651NK,US,38.885056,-96.841377,10668,75,861,0,1342,3737,NKS3737,NK3737,KLAS,LAS,KBOS,BOS,NKS,NK,A320,1686815255,en-route
A894F2,N652JB,US,31.841497,-103.304947,10668,99,988,-0.3,2054,30,JBU30,B630,KSAN,SAN,KFLL,FLL,JBU,B6,A320,1686815255,en-route
A8955E,N652NK,US,40.104099,-83.530052,10668,84,885,0,7334,656,NKS656,NK656,KLAX,LAX,KPIT,PIT,NKS,NK,A320,1686815254,en-route
A895EB,N652UA,US,53.097668,-13.65439,10675,82,877,0,7642,16,UAL16,UA16,KEWR,EWR,EGLL,LHR,UAL,UA,B763,1686815255,en-route
A89915,N653NK,US,34.404739,-109.464355,11277,85,1027,0,1013,471,NKS471,NK471,KLAX,LAX,KDFW,DFW,NKS,NK,A320,1686815251,en-route
A899A2,N653UA,US,51.47686,-0.640717,541,89,292,-4.2,7655,904,UAL904,UA904,KEWR,EWR,EGLL,LHR,UAL,UA,B763,1686815256,en-route
A89CCC,N654NK,US,40.237801,-101.584023,10668,76,844,0,6717,439,NKS439,NK439,KLAS,LAS,KEWR,EWR,NKS,NK,A320,1686815252,en-route
A8A110,N655UA,US,4.722445,-57.068291,10660,155,879,0,2750,129,UAL129,UA129,KIAH,IAH,SBGL,GIG,UAL,UA,B763,1686814156,en-route
A8A397,N656FX,US,42.492184,16.040232,10363,261,927,0,1000,656,LXJ656,,LDDU,DBV,LIRF,FCO,LXJ,,GLF6,1686815251,en-route
A8A4C7,N656UA,US,18.0821,-88.800041,10972,332,811,0,5305,846,UAL846,UA846,SCEL,SCL,KIAH,IAH,UAL,UA,B763,1686815249,en-route
A8A7F1,N657NK,US,36.244736,-113.814095,6019,81,874,6.2,7204,700,NKS700,NK700,KLAS,LAS,KSDF,SDF,NKS,NK,A321,1686815253,en-route
A8AC35,N658UA,US,43.297943,7.085287,1432,50,346,-5.5,5314,272,UAL272,UA272,KEWR,EWR,LFMN,NCE,UAL,UA,B763,1686815256,en-route
A8BF91,N663CA,US,34.961941,136.351089,10523,256,779,5.9,3202,614,NCR614,N8614,PANC,ANC,ZHHH,WUH,NCR,N8,B744,1686815255,en-route
A8C006,N663GT,US,38.445213,-86.465942,6804,73,798,-11.7,3276,3717,GTI3717,5Y3717,KSCK,SCK,KCVG,CVG,GTI,5Y,B763,1686815253,en-route
A8C796,N665JB,US,45.492336,-115.164383,10652,95,887,0,6615,1006,JBU1006,B61006,KPDX,PDX,KJFK,JFK,JBU,B6,A320,1686815249,en-route
A8D4B0,N66828,US,41.790573,-89.135765,10058,85,846,0,1404,1198,UAL1198,UA1198,KDEN,DEN,KEWR,EWR,UAL,UA,B739,1686815255,en-route
A8D5A0,N66893,US,39.842285,-89.055832,11277,89,877,0,1475,2050,UAL2050,UA2050,KDEN,DEN,KIAD,IAD,UAL,UA,B739,1686815255,en-route
A8E0A5,N671NK,US,12.137146,-86.057091,1348,53,481,13,5624,434,NKS434,NK434,MNMG,MGA,KFLL,FLL,NKS,NK,A321,1686815251,en-route
A8E8A0,N673UA,US,46.946548,5.374924,8016,314,763,8.1,5743,957,UAL957,UA957,LSGG,GVA,KEWR,EWR,UAL,UA,B763,1686815256,en-route
A8E9FC,N6735Z,US,39.409744,-76.861961,1280,243,292,0,1760,248,GTX248,,KFRG,FRG,KIAD,IAD,GTX,,BE36,1686815255,en-route
A8F00E,N675UA,US,51.224499,-0.372467,2438,262,472,0,6024,931,UAL931,UA931,KORD,ORD,EGLL,LHR,UAL,UA,B763,1686815257,en-route
A8F284,N676FE,US,34.995667,-90.511597,5768,279,675,10.1,1526,1404,FDX1404,FX1404,KMEM,MEM,KLAX,LAX,FDX,FX,A306,1686815253,en-route
A8FC06,N67812,US,40.315567,-106.818237,10668,77,840,-0.3,3344,643,UAL643,UA643,KSFO,SFO,KCLE,CLE,UAL,UA,B739,1686815252,en-route
A9067B,N68061,US,43.295013,-101.201836,10058,96,901,0,2766,362,UAL362,UA362,PHNL,HNL,KEWR,EWR,UAL,UA,B764,1686815251,en-route
A907A0,N681HC,LY,39.414185,-97.878807,10645,282,837,3.9,1141,681HC,LAA681HC,LN681HC,KFOE,FOE,KSLC,SLC,LAA,LN,CL60,1686815255,en-route
A90BDB,N682NK,US,18.378311,-85.633682,10965,37,840,0,4705,826,NKS826,NK826,MHLM,SAP,KFLL,FLL,NKS,NK,A321,1686815250,en-route
A90EDE,N683FE,US,35.04179,-89.975899,152,179,116,-3.3,6776,1387,FDX1387,FX1387,KIND,IND,KMEM,MEM,FDX,FX,A306,1686815257,en-route
A91B2B,N686TA,CO,39.608002,-73.883713,6964,208,727,7.2,2626,571,TAI571,AV571,KJFK,JFK,MSLP,SAL,AVA,AV,A320,1686815256,en-route
A91B44,N686UA,US,48.611984,11.590083,3543,333,629,7.8,0616,31,UAL31,UA31,EDDM,MUC,KEWR,EWR,UAL,UA,B763,1686815256,en-route
A91E9A,N687QD,US,35.211365,-95.944504,6400,15,450,0,0552,612,LBQ612,,KDAL,DAL,KMKC,MKC,LBQ,,PC12,1686815247,en-route
A92299,N688TA,CO,40.639751,-73.773438,0,215,25,0,2475,62,AVA62,AV62,SKCL,CLO,KJFK,JFK,AVA,AV,A320,1686815256,en-route
A92367,N68807,US,22.082752,-156.786499,8534,226,868,-0.3,2141,2390,UAL2390,UA2390,KLAX,LAX,PHNL,HNL,UAL,UA,B739,1686815251,en-route
A923EF,N68843,US,46.405197,-99.392708,9448,104,874,0,6625,477,UAL477,UA477,KPDX,PDX,KEWR,EWR,UAL,UA,B739,1686815256,en-route
A92D6D,N69020,US,43.000256,-91.92189,11277,90,907,0,3320,2097,UAL2097,UA2097,KSFO,SFO,KEWR,EWR,UAL,UA,B772,1686815256,en-route
A92DDF,N69059,US,17.640198,-69.311874,10972,309,866,0,6075,860,UAL860,UA860,SBGR,GRU,KIAD,IAD,UAL,UA,B764,1686815246,en-route
A93280,N692DS,NA,45.829559,4.17179,2743,278,237,0,6760,,,,LSGG,GVA,LFBK,MCU,NMD,N6,DA40,1686815254,en-route
A94236,N696NK,US,36.7421,-108.011147,10668,92,883,0,7246,306,NKS306,NK306,KLAS,LAS,KCMH,CMH,NKS,NK,A320,1686815253,en-route
A945ED,N697NK,US,29.647305,-90.558044,10668,101,951,-0.3,0730,690,NKS690,NK690,KPHX,PHX,KMCO,MCO,NKS,NK,A320,1686815254,en-route
A94B4B,N69833,US,37.729939,-89.723846,10668,82,861,0.7,1024,1395,UAL1395,UA1395,KLAX,LAX,KIAD,IAD,UAL,UA,B739,1686815255,en-route
A94B51,N69839,US,42.512901,-99.049927,10668,86,877,0,6070,1696,UAL1696,UA1696,KSLC,SLC,KEWR,EWR,UAL,UA,B739,1686815255,en-route
A952FE,N70JA,FI,27.074524,-81.975212,2286,99,201,0.3,4727,,,,KVNC,VNC,,,FCM,N7,C172,1686815254,en-route
A95D42,N702PA,US,39.376492,-87.384399,3406,76,344,0,1137,3,PRY3,,KSTL,STL,KOSU,OSU,PRY,,C208,1686815255,en-route
A9605B,N703GT,US,59.041214,-165.043854,9448,72,883,0,7412,786,PAC786,PO786,VHHH,HKG,PANC,ANC,PAC,PO,B77L,1686814982,en-route
A9607D,N703JB,US,40.462925,-92.219986,10675,96,842,0,6006,72,JBU72,B672,KSLC,SLC,KJFK,JFK,JBU,B6,A320,1686815253,en-route
A9703F,N707TG,US,40.810112,-85.028938,6370,37,557,0,4060,707,BYA707,,KEVV,EVV,KYIP,YIP,BYA,,E120,1686815254,en-route
A9704D,N707TW,US,40.766968,-113.405579,10668,75,913,0.7,3634,767,DAL767,DL767,KSFO,SFO,KJFK,JFK,DAL,DL,B752,1686815256,en-route
A972D3,N708FR,US,30.560944,-89.760132,10050,122,976,0,1411,680,FFT680,F9680,KDEN,DEN,KMCO,MCO,FFT,F9,A321,1686815254,en-route
A97B2C,N71RA,US,35.787918,-84.69326,6179,7,581,12.4,2572,1073,RAX1073,,OINR,RZR,KPTK,PTK,RAX,,LJ35,1686815255,en-route
A97C49,N710CK,US,61.13538,-148.47229,6332,295,663,-10.1,3221,932,CKS932,K4932,KLAX,LAX,PANC,ANC,CKS,K4,B744,1686815252,en-route
A98412,N712GA,FI,33.697491,-112.088074,701,6,168,4.9,1200,,,,KDVT,DVT,,,FCM,N7,B407,1686815249,en-route
A988D9,N713SY,US,44.351852,-102.402122,12192,248,824,0.3,2602,9053,SCX9053,SY9053,KMSP,MSP,KOAK,OAK,SCX,SY,B737,1686815253,en-route
A98C7A,N714SA,US,36.035294,-122.055412,10058,128,922,0,1160,96,PAC96,PO96,VHHH,HKG,KLAX,LAX,PAC,PO,B77L,1686815253,en-route
A98F6A,N715JB,US,31.632896,-101.184631,10660,101,983,0.3,7366,132,JBU132,B6132,KLAX,LAX,KMCO,MCO,JBU,B6,A320,1686815255,en-route
A99A52,N718FR,US,37.472031,-103.205627,10668,151,833,0.3,1407,740,FFT740,F9740,KDEN,DEN,KTPA,TPA,FFT,F9,A321,1686815255,en-route
A99E09,N719FR,US,37.295609,-90.048096,8839,5,824,0,1113,1213,FFT1213,F91213,KMCO,MCO,KSTL,STL,FFT,F9,A321,1686815250,en-route
A9A399,N720AN,US,53.892105,-11.381522,10668,94,909,0,1412,104,AAL104,AA104,KJFK,JFK,EGLL,LHR,AAL,AA,B77W,1686815255,en-route
A9ACB8,N722TW,US,42.320206,-89.046127,11902,96,885,0,6330,713,DAL713,DL713,KSFO,SFO,KJFK,JFK,DAL,DL,B752,1686815255,en-route
A9AEBE,N723AN,US,41.474396,-11.112858,10363,102,990,0,5457,120,AAL120,AA120,KJFK,JFK,OTHH,DOH,AAL,AA,B77W,1686815253,en-route
A9AF3E,N723FR,US,28.44961,-81.315399,0,180,1,0,1005,1095,FFT1095,F91095,KMCO,MCO,KLAS,LAS,FFT,F9,A321,1686815257,landed
A9B275,N724AN,US,51.466515,-0.484161,0,270,7,0,5463,51,AAL51,AA51,EGLL,LHR,KDFW,DFW,AAL,AA,B77W,1686815254,en-route
A9B9E3,N726AN,US,48.576283,-7.261168,10058,90,1022,0,5667,292,AAL292,AA292,KJFK,JFK,VIDP,DEL,AAL,AA,B77W,1686815255,en-route
A9B9EA,N726AV,CO,29.75931,-78.779137,11269,4,844,0,2333,20,AVA20,AV20,SKBO,BOG,KJFK,JFK,AVA,AV,A319,1686815256,en-route
A9BA12,N726CK,US,41.448624,-90.728996,1524,272,459,11.7,6501,726,KII726,K5726,KMLI,MLI,KOAK,OAK,KII,K5,B722,1686815249,en-route
A9BF4B,N727TW,US,37.71904,-120.293106,8572,258,837,-11.4,2710,979,DAL979,DL979,KJFK,JFK,KSFO,SFO,DAL,DL,B752,1686815256,en-route
A9C5C5,N729JB,US,37.371487,-121.932091,0,137,0,0,2000,669,JBU669,B6669,KJFK,JFK,KSJC,SJC,JBU,B6,A320,1686815137,landed
A9CCDE,N730US,US,34.778805,-112.223511,9517,251,833,-5.9,1702,2473,AAL2473,AA2473,KSTL,STL,KLAX,LAX,AAL,AA,A319,1686815252,en-route
A9D37B,N732LH,US,41.244583,-85.704346,6400,119,529,0,6270,25,SKQ25,,KPWK,PWK,KOSU,OSU,SKQ,,PC12,1686815254,en-route
A9D44C,N732US,US,41.99284,-87.909111,0,186,1,0,0320,13,AAL13,AA13,KORD,ORD,,,AAL,AA,A319,1686815256,landed
A9D9F7,N734AR,US,49.911446,-7.215345,9448,73,1000,0,6001,38,AAL38,AA38,KMIA,MIA,EGLL,LHR,AAL,AA,B77W,1686815254,en-route
A9DDB0,N735AT,US,40.933044,-110.539551,9448,32,938,0,2056,134,AAL134,AA134,KLAX,LAX,EGLL,LHR,AAL,AA,B77W,1686815250,en-route
A9F502,N74007,US,38.401474,-119.607452,9898,80,935,7.2,3251,1831,UAL1831,UA1831,KSFO,SFO,KEWR,EWR,UAL,UA,B772,1686815253,en-route
A9FA0C,N742AV,CO,35.31797,-76.756569,11277,22,968,0,1457,42,AVA42,AV42,SKRG,MDE,KJFK,JFK,AVA,AV,A320,1686815256,en-route
A9FA34,N742CK,US,35.810356,26.927725,11582,336,875,0,6452,682,CKS682,K4682,OBBI,BAH,EDDP,LEJ,CKS,K4,B744,1686815254,en-route
AA017C,N744AX,US,34.573975,-110.041306,10416,240,718,-9.8,6701,3155,ABX3155,GB3155,KILN,ILN,KPHX,PHX,ABX,GB,B762,1686815250,en-route
AA0559,N745CK,US,61.176739,-149.996536,38,62,12,0,6273,855,CKS855,K4855,ZGGG,CAN,PANC,ANC,CKS,K4,B744,1686815257,en-route
AA06DC,N745TX,FI,32.787487,-96.547012,967,103,237,-0.3,5107,,,,KDAL,DAL,KGGG,GGG,FCM,N7,EC45,1686815256,en-route
AA0955,N746FD,US,35.059738,-89.965302,0,217,20,0,1621,1421,FDX1421,FX1421,KMEM,MEM,KATL,ATL,FDX,FX,A306,1686815256,en-route
AA099E,N746JB,US,13.430041,-80.519424,10972,357,875,0,5476,1256,JBU1256,B61256,SEGU,GYE,KFLL,FLL,JBU,B6,A320,1686815248,en-route
AA140F,N749AX,US,41.32214,-110.654358,11582,284,801,0,6650,3146,ABX3146,GB3146,KILN,ILN,KSMF,SMF,ABX,GB,B762,1686815250,en-route
AA1848,N75GB,US,42.350666,-89.238426,1920,305,303,-0.3,3143,700,WIS700,,KDPA,DPA,KRST,RST,WIS,,C402,1686815254,en-route
AA1A1D,N750AV,CO,25.687408,-80.217186,2407,296,533,-8.5,2372,8,AVA8,AV8,SKBO,BOG,KMIA,MIA,AVA,AV,A320,1686815253,en-route
AA1DD4,N751AV,CO,33.414917,-77.841888,10957,194,731,0.3,3071,7393,GLG7393,AV7393,KJFK,JFK,SEGU,GYE,AVA,AV,A319,1686815257,en-route
AA2184,N752AN,US,8.747955,-60.069752,11582,333,864,0,6001,906,AAL906,AA906,SBGR,GRU,KMIA,MIA,AAL,AA,B772,1686815255,en-route
AA2576,N753CX,US,33.48307,138.868423,11567,44,988,-25.7,0172,460,ATN460,8C460,WSSL,XSP,,,ATN,8C,B752,1686815255,en-route
AA2BC1,N75432,US,38.613647,-72.51902,10759,318,764,-17.6,7445,1162,UAL1162,UA1162,TJBQ,BQN,KEWR,EWR,UAL,UA,B739,1686815255,en-route
AA3656,N757ZN,FI,61.2159,-149.831726,60,269,111,-1,1200,,,,PAHO,HOM,,,FCM,N7,C152,1686815255,en-route
AA3AE2,N75851,US,34.069473,-114.811218,9448,104,870,-0.3,3733,221,UAL221,UA221,KSFO,SFO,KMCO,MCO,UAL,UA,B753,1686815254,en-route
AA3AE5,N75854,US,40.875824,-115.15802,10668,63,913,-0.3,3214,2607,UAL2607,UA2607,KSFO,SFO,KORD,ORD,UAL,UA,B753,1686815250,en-route
AA3B05,N75861,US,40.159592,-93.405884,10668,92,900,0,3363,519,UAL519,UA519,KSFO,SFO,KIAD,IAD,UAL,UA,B753,1686815253,en-route
AA44AC,N76054,US,7.294782,-59.413589,10668,150,877,0,2112,861,UAL861,UA861,KIAD,IAD,SBGR,GRU,UAL,UA,B764,1686814890,en-route
AA4548,N761AJ,US,49.599361,10.309036,9380,312,807,2.3,0613,717,AAL717,AA717,EDDM,MUC,KCLT,CLT,AAL,AA,B772,1686815256,en-route
AA4CC1,N763AV,CO,31.863831,-81.878357,11285,28,909,0.3,4763,654,LRC654,LR654,MGGT,GUA,KIAD,IAD,AVA,LR,A320,1686815257,en-route
AA5078,N764AV,CO,-29.715319,-61.552574,11269,156,790,0,2233,87,AVA87,AV87,SKBO,BOG,SAEZ,EZE,AVA,AV,A20N,1686815247,en-route
AA56D5,N76523,US,39.187954,-107.130066,10363,256,898,0,3014,2085,UAL2085,UA2085,KEWR,EWR,KLAS,LAS,UAL,UA,B738,1686815255,en-route
AA57DF,N766AN,US,21.64032,-77.918602,12192,342,863,0,0313,900,AAL900,AA900,SAEZ,EZE,KMIA,MIA,AAL,AA,B772,1686815249,en-route
AA57E6,N766AV,CO,32.159683,-114.995972,10058,118,922,0,7373,521,TAI521,AV521,KLAX,LAX,MSLP,SAL,AVA,AV,A20N,1686815256,en-route
AA679F,N77KR,FI,51.65918,9.151611,5212,190,390,0,7605,,,,EDDH,HAM,LOIH,HOH,FCM,N7,P210,1686815256,en-route
AA6914,N770AN,US,50.439056,8.191103,5044,300,679,12.7,0124,705,AAL705,AA705,EDDF,FRA,KCLT,CLT,AAL,AA,B772,1686815256,en-route
AA6AC0,N770TR,US,33.349743,-100.849731,4922,253,466,1,1535,975,PKW975,,KMQY,MQY,KELP,ELP,PKW,P8*,SW4,1686815255,en-route
AA6B7E,N77006,US,15.372713,-88.241943,10972,324,903,0,7273,818,UAL818,UA818,SAEZ,EZE,KIAH,IAH,UAL,UA,B772,1686815255,en-route
AA6E81,N771UA,US,35.916866,-105.345619,11269,68,1074,0.3,1376,2096,UAL2096,UA2096,KLAX,LAX,KEWR,EWR,UAL,UA,B772,1686815255,en-route
AA73B9,N77261,US,25.465622,-79.606422,10972,295,803,0,3554,1459,UAL1459,UA1459,TTPP,POS,KIAH,IAH,UAL,UA,B738,1686815253,en-route
AA77F9,N774AX,US,36.014908,-109.463799,11582,260,761,0,4001,3153,ABX3153,GB3153,KILN,ILN,KSBD,SBD,ABX,GB,B762,1686815253,en-route
AA7865,N774FE,US,32.945858,-97.330681,632,195,203,3.9,0535,8280,BVN8280,,KAFW,AFW,KAUS,AUS,FDX,FX,C208,1686815256,en-route
